date,state,county,bias_motivation,source,incident_id,offense_type,victim_type,bias_motivation_cleaned,incidents_corrected,city,description,latitude,longitude,verified,adl_category,raw_data,borough,collection_date,incident_count,state_name,data_type,month_year
08/14/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301912722817,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
12/17/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202302012554617,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
10/26/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202302412573317,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
10/31/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202302412580717,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
03/30/2023,NY,KINGS,ANTI-JEWISH,NYPD,202306112265617,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
05/14/2023,NY,KINGS,ANTI-JEWISH,NYPD,202306112356117,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
05/15/2023,NY,KINGS,ANTI-JEWISH,NYPD,202306112358617,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
12/19/2023,NY,KINGS,ANTI-JEWISH,NYPD,202307812655817,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/24/2023,NY,QUEENS,ANTI-JEWISH,NYPD,202310712494517,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7282,-73.7949,,,,Queens,,,,,
11/06/2023,NY,RICHMOND,ANTI-JEWISH,NYPD,202312112816917,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.5795,-74.1502,,,,Staten Island,,,,,
12/26/2023,NY,RICHMOND,ANTI-JEWISH,NYPD,202312212771817,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.5795,-74.1502,,,,Staten Island,,,,,
06/19/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202400612376917,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
06/23/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401312554317,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
07/04/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401413048017,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
12/09/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401813318717,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
06/12/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401912500217,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
06/12/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401912500217,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
07/10/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401912583717,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
01/28/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202402012106317,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
02/24/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202403412195917,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
10/25/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202403412804817,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7831,-73.9712,,,,Manhattan,,,,,
05/15/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406212407217,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
05/15/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406212407217,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
09/23/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406612575217,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
09/23/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406612575517,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
09/23/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406612575617,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/12/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407612234217,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/12/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407612234217,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/12/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407612234217,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
09/03/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407912751617,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/12/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408412471417,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/12/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408412471417,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/12/2024,NY,KINGS,ANTI-JEWISH,NYPD,202408412471417,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/08/2024,NY,QUEENS,ANTI-JEWISH,NYPD,202410812236517,CRIMINAL MISCHIEF & RELATED OF,,ANTI-JEWISH,1.45,New York,,40.7282,-73.7949,,,,Queens,,,,,
10/22/2019,NY,BRONX,ANTI-MUSLIM,NYPD,201904313084517,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
10/22/2019,NY,BRONX,ANTI-MUSLIM,NYPD,201904313084517,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
02/08/2019,NY,BRONX,ANTI-MALE HOMOSEXUAL (GAY),NYPD,201904612204817,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
07/09/2019,NY,BRONX,ANTI-HISPANIC,NYPD,201904912495217,FELONY ASSAULT,,ANTI-HISPANIC,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
10/15/2019,NY,QUEENS,ANTI-TRANSGENDER,NYPD,201910112540217,FELONY ASSAULT,,ANTI-TRANSGENDER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
09/12/2019,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,201911512784517,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
09/12/2019,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,201911512784517,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
09/12/2019,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,201911512784517,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
12/13/2020,NY,BRONX,ANTI-FEMALE HOMOSEXUAL (LESBIAN),NYPD,202004013353317,FELONY ASSAULT,,ANTI-FEMALE HOMOSEXUAL (LESBIAN),1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
03/28/2020,NY,BRONX,ANTI-ASIAN,NYPD,202004412397317,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
03/28/2020,NY,BRONX,ANTI-ASIAN,NYPD,202004412397317,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
03/28/2020,NY,BRONX,ANTI-ASIAN,NYPD,202004412397317,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
03/28/2020,NY,BRONX,ANTI-ASIAN,NYPD,202004412397317,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
06/06/2020,NY,QUEENS,ANTI-BLACK,NYPD,202010712338517,FELONY ASSAULT,,ANTI-BLACK,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
11/07/2020,NY,QUEENS,ANTI-MUSLIM,NYPD,202011212409117,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
09/15/2020,NY,QUEENS,ANTI-BLACK,NYPD,202011412809517,FELONY ASSAULT,,ANTI-BLACK,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
10/01/2020,NY,QUEENS,ANTI-MUSLIM,NYPD,202011412875617,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/04/2021,NY,BRONX,ANTI-HISPANIC,NYPD,202104212237917,FELONY ASSAULT,,ANTI-HISPANIC,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
10/11/2021,NY,BRONX,ANTI-TRANSGENDER,NYPD,202105212980717,FELONY ASSAULT,,ANTI-TRANSGENDER,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
05/22/2021,NY,QUEENS,ANTI-WHITE,NYPD,202110212334917,FELONY ASSAULT,,ANTI-WHITE,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
10/17/2021,NY,QUEENS,ANTI-WHITE,NYPD,202110212664817,FELONY ASSAULT,,ANTI-WHITE,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
10/17/2021,NY,QUEENS,ANTI-WHITE,NYPD,202110212664917,FELONY ASSAULT,,ANTI-WHITE,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
10/17/2021,NY,QUEENS,ANTI-WHITE,NYPD,202110212664917,FELONY ASSAULT,,ANTI-WHITE,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
11/01/2021,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202110312864217,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
07/18/2021,NY,QUEENS,ANTI-HISPANIC,NYPD,202110612474517,FELONY ASSAULT,,ANTI-HISPANIC,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
07/18/2021,NY,QUEENS,ANTI-HISPANIC,NYPD,202110612474517,FELONY ASSAULT,,ANTI-HISPANIC,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
07/21/2021,NY,QUEENS,ANTI-ASIAN,NYPD,202110712419917,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
07/06/2021,NY,QUEENS,ANTI-GENDER NON-CONFORMING,NYPD,202111512568317,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
06/30/2021,NY,RICHMOND,ANTI-BLACK,NYPD,202112212366017,FELONY ASSAULT,,ANTI-BLACK,1.0,New York,,40.5795,-74.1502,,,,Staten Island,,,,,
06/30/2021,NY,RICHMOND,ANTI-BLACK,NYPD,202112212366017,FELONY ASSAULT,,ANTI-BLACK,1.0,New York,,40.5795,-74.1502,,,,Staten Island,,,,,
06/30/2021,NY,RICHMOND,ANTI-BLACK,NYPD,202112212366017,FELONY ASSAULT,,ANTI-BLACK,1.0,New York,,40.5795,-74.1502,,,,Staten Island,,,,,
06/01/2022,NY,BRONX,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202204012642117,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
03/17/2022,NY,BRONX,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202204612316017,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
02/21/2022,NY,BRONX,ANTI-MUSLIM,NYPD,202204812210917,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
10/11/2022,NY,BRONX,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202204912792117,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
04/03/2022,NY,QUEENS,ANTI-SIKH,NYPD,202210212279817,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
07/09/2022,NY,QUEENS,ANTI-WHITE,NYPD,202210212521917,FELONY ASSAULT,,ANTI-WHITE,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
07/09/2022,NY,QUEENS,ANTI-WHITE,NYPD,202210212521917,FELONY ASSAULT,,ANTI-WHITE,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
07/09/2022,NY,QUEENS,ANTI-WHITE,NYPD,202210212521917,FELONY ASSAULT,,ANTI-WHITE,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
09/21/2022,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202210412720517,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
09/21/2022,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202210412720717,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
02/18/2022,NY,QUEENS,ANTI-MUSLIM,NYPD,202210812174217,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
02/27/2022,NY,QUEENS,ANTI-ASIAN,NYPD,202210912280417,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
08/01/2022,NY,QUEENS,ANTI-JEHOVAHS WITNESS,NYPD,202210912849417,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
01/02/2022,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202211012074317,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
01/02/2022,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202211012074717,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
05/08/2022,NY,RICHMOND,ANTI-MUSLIM,NYPD,202212112358117,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.5795,-74.1502,,,,Staten Island,,,,,
12/04/2022,NY,RICHMOND,ANTI-JEWISH,NYPD,202212112855817,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.5795,-74.1502,,,,Staten Island,,,,,
12/04/2022,NY,RICHMOND,ANTI-JEWISH,NYPD,202212112855917,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.5795,-74.1502,,,,Staten Island,,,,,
03/20/2023,NY,BRONX,ANTI-TRANSGENDER,NYPD,202304512253817,FELONY ASSAULT,,ANTI-TRANSGENDER,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
07/31/2023,NY,BRONX,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202304612847017,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
04/07/2023,NY,BRONX,ANTI-JEWISH,NYPD,202304912321417,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.8448,-73.8648,,,,Bronx,,,,,
11/22/2023,NY,BRONX,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202305213303717,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
04/27/2023,NY,QUEENS,ANTI-JEWISH,NYPD,202310312491717,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.7282,-73.7949,,,,Queens,,,,,
05/07/2023,NY,QUEENS,ANTI-JEWISH,NYPD,202310712374317,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.7282,-73.7949,,,,Queens,,,,,
07/17/2023,NY,QUEENS,ANTI-ASIAN,NYPD,202311012767117,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
05/23/2023,NY,QUEENS,ANTI-HISPANIC,NYPD,202311212295817,FELONY ASSAULT,,ANTI-HISPANIC,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
05/23/2023,NY,QUEENS,ANTI-HISPANIC,NYPD,202311212295817,FELONY ASSAULT,,ANTI-HISPANIC,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
05/20/2023,NY,QUEENS,ANTI-ASIAN,NYPD,202311412629217,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/02/2023,NY,QUEENS,ANTI-ASIAN,NYPD,202311512276217,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/02/2023,NY,QUEENS,ANTI-ASIAN,NYPD,202311512276217,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/02/2023,NY,QUEENS,ANTI-ASIAN,NYPD,202311512276217,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/25/2023,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202311512358717,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
08/27/2023,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202311512892817,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
04/05/2024,NY,BRONX,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202404412521817,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
08/01/2024,NY,BRONX,ANTI-TRANSGENDER,NYPD,202405212884317,FELONY ASSAULT,,ANTI-TRANSGENDER,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
03/24/2024,NY,QUEENS,ANTI-JEWISH,NYPD,202410112201717,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/24/2024,NY,QUEENS,ANTI-JEWISH,NYPD,202410112201717,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.7282,-73.7949,,,,Queens,,,,,
12/12/2024,NY,QUEENS,ANTI-BLACK,NYPD,202410212941417,FELONY ASSAULT,,ANTI-BLACK,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
05/19/2024,NY,QUEENS,ANTI-MUSLIM,NYPD,202410612392717,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
09/28/2024,NY,QUEENS,ANTI-OTHER ETHNICITY,NYPD,202410612734617,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
02/10/2024,NY,QUEENS,ANTI-BLACK,NYPD,202410812172417,FELONY ASSAULT,,ANTI-BLACK,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
06/21/2024,NY,QUEENS,ANTI-OTHER ETHNICITY,NYPD,202411012743517,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
06/21/2024,NY,QUEENS,ANTI-OTHER ETHNICITY,NYPD,202411012743517,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/01/2024,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202411412309317,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/01/2024,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202411412309317,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/01/2024,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202411412309417,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
03/01/2024,NY,QUEENS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,202411412309417,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
09/09/2024,NY,QUEENS,ANTI-TRANSGENDER,NYPD,202411413076317,FELONY ASSAULT,,ANTI-TRANSGENDER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
10/25/2024,NY,QUEENS,ANTI-JEWISH,NYPD,202411413279617,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.7282,-73.7949,,,,Queens,,,,,
02/01/2024,NY,QUEENS,ANTI-OTHER ETHNICITY,NYPD,202411512192017,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.7282,-73.7949,,,,Queens,,,,,
02/12/2024,NY,RICHMOND,ANTI-JEWISH,NYPD,202412112179517,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.5795,-74.1502,,,,Staten Island,,,,,
02/26/2025,NY,BRONX,ANTI-MUSLIM,NYPD,202504512205917,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
02/26/2025,NY,BRONX,ANTI-MUSLIM,NYPD,202504512206017,FELONY ASSAULT,,ANTI-OTHER,1.0,New York,,40.8448,-73.8648,,,,Bronx,,,,,
12/26/2019,NY,KINGS,ANTI-JEWISH,NYPD,201906112761817,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
10/30/2019,NY,KINGS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,201906713099717,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
04/08/2019,NY,KINGS,ANTI-FEMALE HOMOSEXUAL (LESBIAN),NYPD,201907512550517,FELONY ASSAULT,,ANTI-FEMALE HOMOSEXUAL (LESBIAN),1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
08/04/2019,NY,KINGS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,201907513199517,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
11/06/2019,NY,KINGS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,201907513730717,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
07/13/2019,NY,KINGS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,201907612245617,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
07/13/2019,NY,KINGS,ANTI-MALE HOMOSEXUAL (GAY),NYPD,201907612245617,FELONY ASSAULT,,ANTI-MALE HOMOSEXUAL (GAY),1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
08/27/2019,NY,KINGS,ANTI-JEWISH,NYPD,201907712580817,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/22/2019,NY,KINGS,ANTI-TRANSGENDER,NYPD,201908112373817,FELONY ASSAULT,,ANTI-TRANSGENDER,1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/14/2019,NY,KINGS,ANTI-TRANSGENDER,NYPD,201908412100817,FELONY ASSAULT,,ANTI-TRANSGENDER,1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
05/07/2020,NY,KINGS,ANTI-TRANSGENDER,NYPD,202007512676517,FELONY ASSAULT,,ANTI-TRANSGENDER,1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/29/2020,NY,KINGS,ANTI-ASIAN,NYPD,202007912147017,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
03/25/2020,NY,KINGS,ANTI-ASIAN,NYPD,202008412215817,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
01/01/2020,NY,KINGS,ANTI-JEWISH,NYPD,202009012073217,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
04/23/2020,NY,KINGS,ANTI-JEWISH,NYPD,202009012289017,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
04/23/2020,NY,KINGS,ANTI-JEWISH,NYPD,202009012289017,FELONY ASSAULT,,ANTI-JEWISH,1.45,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/27/2020,NY,KINGS,ANTI-WHITE,NYPD,202009412255117,FELONY ASSAULT,,ANTI-WHITE,1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
06/11/2021,NY,KINGS,ANTI-HISPANIC,NYPD,202106012386817,FELONY ASSAULT,,ANTI-HISPANIC,1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
04/05/2021,NY,KINGS,ANTI-ASIAN,NYPD,202106112230317,FELONY ASSAULT,,ANTI-ASIAN,1.0,New York,,40.6782,-73.9442,,,,Brooklyn,,,,,
